上级地址,用户地址,总存数量,总提数量,未释放量,团队收益,未提收益,放大总量,
TKfYox1VY9fmmLGC9KL5r5jv6khMGMSUka,TCt1cts6n4XStSZjifznddPQpqyZcXCEy9,75.8,31.8833929,119.7166071,0,0,151.6,
TKfYox1VY9fmmLGC9KL5r5jv6khMGMSUka,TSyPRcZbEeP8RLcfuCHBja44gwTF7dARgL,100,95.69258953,104.30741066,0,0,200,
TKfYox1VY9fmmLGC9KL5r5jv6khMGMSUka,TKQBa7uPUnoKZn4rVrB39NE92xG1tP71aE,138.3,38.33479225,238.26520773,0,0,276.6,
TKfYox1VY9fmmLGC9KL5r5jv6khMGMSUka,TDSMn1YsGwR7eeVD9PhVaAakZHVUR1hzJc,569.87,1114.939322,24.80068242,0,0,1139.74,
TKfYox1VY9fmmLGC9KL5r5jv6khMGMSUka,TDrNg6XvDU3dDftrcnK4sAdoZMHJiAfxkr,1041.28,640.8927089,1441.6672911,0,0,2082.56,
TKFq6VrDzKyn3QgimpogSgzjk8Xiah8Fww,TQxeEQzTRjiadwcmLxAKkhhay2mZhRmCjX,176,87.7450134,264.25498661,0,0,352,
TKFq6VrDzKyn3QgimpogSgzjk8Xiah8Fww,TXMYQZpzCPK4BFts9wbanysngembzTbUQz,277,93.29205876,460.70794131,0,0,554,
TKFq6VrDzKyn3QgimpogSgzjk8Xiah8Fww,TTKsZ31psbdyCNiQBx3kgMwvBTa2wsi6kU,2733,437.3038104,5028.69618986,0,0,5466,
TKEyFdVw5uWUZn57FG9BnFMUtbpvn1AGyg,TEqcrc9S56GSCcRzNZ9Zjxh6Ww5YMAV8Sy,66.74,41.46535027,92.01464973,0,0,133.48,
TKEyFdVw5uWUZn57FG9BnFMUtbpvn1AGyg,TQyC4aLoqDtAm4jEG5GJxc3a2brPQ6BWtX,412.36,818.0157069,6.70429333,0,0,824.72,
TKDX8EQxKfAJMDMMMUcJyPrds3DLket6tW,TPi7EBcwHBypHjeCqLfvBPe8jgV4qQqrDN,500,136.9539651,863.04603499,0,0,1000,
TKDX8EQxKfAJMDMMMUcJyPrds3DLket6tW,TYsiz7j215R1yVdQRkKWu5SMUY55suJVJE,500,136.9539651,863.04603499,0,0,1000,
TKcUcCk7wnnpP4KsJHTBZ9teUFnnYLL3kv,TQqqBMA7Vqn3dnTcLAUg8Y8NdCRQeNqU9b,811,326.8562679,1295.1437321,0,0,1622,
TKcGFcMFWzSWQfmBFoWMxGST6Gx3TjvAUr,THmxFajMmDZ5pY4wHtYigxkap3FYXdZZyo,6282,1052.629732,11869.13346836,0,0,12564,
TKazgCL2tYgZuJtvUnXeJYEWLCJoWLv1vM,TEPXU3YJHPWuMJKQz1gvRtoxqx1sReHyca,463,343.1901327,582.80986728,0,0,926,
TKamPiDwhATsuKWTA5aYbN5cxt7UUwaE5r,TQdft45AphPPLCb1fqSWPmcWzXm1ZWeAwa,100,0,200.00000002,0,0,200,
TKaaTrVykzZ4yaKg6bz3he9cViyrh4xg9Y,TCKr6EqsqYGsyXwkBt5HT3FCaiREbqkLiV,2730.99,5358.512848,103.46715236,0,0,5461.98,
TK9zVA8h4jnPDxGsqyMJW3ETX3jswek31N,TVxxcvs2UbPE3hkdheh7DpVpmYnuj1VbjT,612.98,1202.662632,23.29736943,0,0,1225.96,
TK9zVA8h4jnPDxGsqyMJW3ETX3jswek31N,TUx4wyBFzP3AoKXWeAcBf7nYbNBXPzUjHj,802.11,1571.859488,32.36051239,0,0,1604.22,
TK9zVA8h4jnPDxGsqyMJW3ETX3jswek31N,TBE1hTapAT7jqaSrRzNVz7gjtkryrdNRqw,951,1869.501106,32.49889454,0,0,1902,
TK9FNFPcVq3rjtJ3XJRY4sPjJxiFGfE3Ac,TVycBZZz6Rnqh4Sk6MxvXQN9Q5fGUqzMN4,1070.9,1080.958473,1060.85,0,0,2141.8,
TK7D8rDmHcm2wvfbQmRQVgh74Fqbw76BHv,TQfWUFPBraeDGi4h4xJGGf3cD6PpfzRWtd,692.05,1110.430301,273.66969933,0,0,1384.1,
TK5C9R6P6HsfeeKYegNeNUeYT8MMxeCJf4,TQ3W6w4HqmuPBXq8MCEcfBozPXZMUM5A26,1028,1286.222377,1500.83460446,0,0,2056,
TK51KHoLZEQ8zdQgFCGtYMfnPzQQEEC4ZB,TLQwzLiCiriZYM6VQBBF7V3SDNJQaTzrhp,506,296.3096091,715.69039094,0,0,1012,
TK51KHoLZEQ8zdQgFCGtYMfnPzQQEEC4ZB,TUSXQqv79rjNVTbc6p1AfAt6kMKN9DZtCa,531,309.0903954,752.90960459,0,0,1062,
TK51KHoLZEQ8zdQgFCGtYMfnPzQQEEC4ZB,TV5BfyfP33LV1qJdmn5SPnBLXjjcftPij8,609,376.8240226,841.17597739,0,0,1218,
TK51KHoLZEQ8zdQgFCGtYMfnPzQQEEC4ZB,TESp5Xk9CYjNMbNX4P3NbHGXKQw6erYbMi,678.37,542.1168684,814.6231316,0,0,1356.74,
TK51KHoLZEQ8zdQgFCGtYMfnPzQQEEC4ZB,TKjEM4stAamKUW8r3N1s4whxwbU2xq54FV,1073,660.6850309,1485.3149693,0,0,2146,
TK51KHoLZEQ8zdQgFCGtYMfnPzQQEEC4ZB,TDpgjQBoCx7DmwWzSZugnwQToHTm29N9uL,4458.27,2874.592153,6842.68817426,0,0,8916.54,
TK4Poe816A5vcRddEXnNmvwWUw5v2nA5VW,TDgP5D5QhoQynJYqPVrWQ1jU8z7GnPJkzC,825.1,1554.513815,95.68618547,0,0,1650.2,
TK41u2aNUNeHJ8LA5sRZQBusz5DMAPbYo7,TU8xNjSe4V2USBZP6MocZeuTiixGQXzcfJ,400,47.42128874,752.5787113,0,0,800,
TK41u2aNUNeHJ8LA5sRZQBusz5DMAPbYo7,TJUHfzVEKDbsnF89kdyaFB29NvNtRXoFPZ,553.7,146.0675545,961.33244553,0,0,1107.4,
TK3FLNum25KFyAHULxuZc5MTb3X5tkS5WL,TGpx4g98Guh5FU3W8LqBZNZhuJt65NFaQd,418.05,825.1019718,10.99802826,0,0,836.1,
TK25sFcGYnWewzGspbiber6TZRdCP1dFp9,TKNnwZFvRWDJrrGqe54RFBLSJWb5uzegjj,21020.89,16621.10149,47682.6322432,0,0,42041.78,
TK1YZqpseeQZn1E3vRcqMtoHhzBXpfnHVF,TQbd9jN2r6QHyWUrE89xmiGwQ3PyDjnnuQ,587.09,92.35267573,1081.82732433,0,0,1174.18,
TK1YZqpseeQZn1E3vRcqMtoHhzBXpfnHVF,TLPHUcqvwLZH4U8Nngafabxj86rmrtuVuz,722,222.1033127,1221.896687,0,0,1444,
TK1rrc9wupWDjBhmfXB3sBA1SruT36jaaX,TUzz1m4XscLcG4BD4jZMLKAfQWt5am5WMh,377.6,702.7489059,52.45109411,0,0,755.2,
TK12bUGGBBQCcAdRQsEroPZiR56J67mosN,TLMp4HDkYE9mMGx4BHygjWStabQBFi9Dom,100000,84338.38857,115661.6114674,0,0,200000,
TK12bUGGBBQCcAdRQsEroPZiR56J67mosN,TX3SGawYZHeee6T6bqnCd6jArHfgdBKYDb,100000,84338.38857,115661.6114674,0,0,200000,
TK11pp49hrVnSUoKVXcEtEMqwqfGkoneFW,TWdEziBoXT6NHWVG6w561AcUkTRY4MbTT7,155,184.0257509,125.97425282,0,0,310,
TJyzgsppioECooBLobxHFAFgS14aAYsSTo,THFFYFMi7h48Vn74FXrCbK1kBGmcgM6mpe,1634.1,3188.598409,79.6015914,0,0,3268.2,
TJY812PUxX1mheGNnYhr95QxsCgNCYeHvx,TBweA2zfVdbsTScacc4KNwxbjkS4HCx5Um,100,0,200.00000007,0,0,200,
TJWWRyMgx7xaxryztSALurvmAX1eM4S4pM,TQ6a7pYCyzuLWLtSPtDMj9Zrrwi5CRxntH,1399.41,1955.389259,843.4307412,0,0,2798.82,
TJWS58tcjtd8ffUCKeyJosQWtzdYuA9gjW,TCUaVhtEi7xHQ46ma8X2A1DDBzgCzFe6Si,90,80.9400423,99.05995776,0,0,180,
TJWFBBBLPpMHEAkN2Hf7ZqaFuf1XA5HyGy,TB7SAfiw4xvJ6x14imBbcJBQDsY1ezs5pu,257.29,121.4662358,393.1137643,0,0,514.58,
TJWFBBBLPpMHEAkN2Hf7ZqaFuf1XA5HyGy,TKEyFdVw5uWUZn57FG9BnFMUtbpvn1AGyg,538.44,354.8823493,721.997651,0,0,1076.88,
TJW5WPvFSSHfHVXZWFQWJFMyd142fv6qVB,TNULawdi1r2mJTfbu3RoKxbP6Fvv82bhtR,1539,2982.347357,95.65264406,0,0,3078,
TJV7938qbyCc5NVpxHfgt6SXL4bVmrFEJM,TW1igd7FvBawZ2rFaArw3jQQVommhRtUbK,606.92,1185.859353,27.98064727,0,0,1213.84,
TJUKWaQfMmJA88h7y8xHLR3WnB9sAPbpey,TCD37ZMS9fpaFfuFRAE1TbBDgnuXriyxHY,99.168,148.3448128,49.99118737,0,0,198.336,
TJUHfzVEKDbsnF89kdyaFB29NvNtRXoFPZ,TK9FNFPcVq3rjtJ3XJRY4sPjJxiFGfE3Ac,1362.9,362.9859108,2362.81408972,0,0,2725.8,
TJUBCTBFWtA6jtSW4pEiU96rvKhBrNiPqx,TY3eBziShh1wJrCgzGvxRCowGrRN3dUgSU,200,0,400,0,0,400,
TJUBCTBFWtA6jtSW4pEiU96rvKhBrNiPqx,TCadv1cEnGw3rGodSs5Wh3no1d7MDoJEN6,230,148.0829103,311.9170897,0,0,460,
TJUBCTBFWtA6jtSW4pEiU96rvKhBrNiPqx,TEQqM77Z6BDkT3iTSGz35hWYDomXVBFMHF,283,183.4660083,382.53399187,0,0,566,
TJUBCTBFWtA6jtSW4pEiU96rvKhBrNiPqx,TEN4vT1nU1eCieuN1BgPruJaZTDNWAHKTj,374,148.2063098,599.7936902,0,0,748,
TJUBCTBFWtA6jtSW4pEiU96rvKhBrNiPqx,TLWUNTPcYcSanSpTxe4mLoUhSD4kaKFArn,412.91,190.804569,635.015431,0,0,825.82,
TJUBCTBFWtA6jtSW4pEiU96rvKhBrNiPqx,TNkmYobEDxmf5qwP96orMtP5GKD2ExmVw9,1000,1103.419733,949.5920991,0,0,2000,
TJUBCTBFWtA6jtSW4pEiU96rvKhBrNiPqx,TVeegET1FYSyzoRJgMp7PPCT8nhLyPdavU,1370.27,1105.514964,2064.15533182,0,0,2740.54,
TJUBCTBFWtA6jtSW4pEiU96rvKhBrNiPqx,TSLBv2DnKmua9YGN6oLrVp51rCV392UK8g,1460,0,2920,0,0,2920,
TJUBCTBFWtA6jtSW4pEiU96rvKhBrNiPqx,TD497sHuCY2bNSsSrqeBSKMBUd68BMLcjo,1813.9,1886.356306,1741.44369387,0,0,3627.8,
TJUBCTBFWtA6jtSW4pEiU96rvKhBrNiPqx,TAmgbqfEr2xCFZD1iS79jzGiQvZrTh8Cer,3635,2366.132708,5103.28541966,0,0,7270,
TJUBCTBFWtA6jtSW4pEiU96rvKhBrNiPqx,TJefBmqdnNyEyVcUq6puW4gSNdNxLmcKBh,4389.9,2964.213666,5815.58633419,0,0,8779.8,
TJUBCTBFWtA6jtSW4pEiU96rvKhBrNiPqx,TCVSFAAcbCd39vdx9vErgrEVsQmDN54P1f,16588.20703,18657.33165,15497.33382876,0,0,33176.41406,
TJu7uAiWXyC1UKF1r8ziM25Mo1LN5LinHc,TBmdqwWz8Bzz9Pumo7SevRfgfq2jZVKmrz,2672.23,4723.389199,621.07080132,0,0,5344.46,
TJU6Y1has8qAdwKRrAm2njJimnoirV61Lx,TUKM8aYuj7KhrM1o7Hr8PCZbBD2a6k7b6w,110781.1,101850.1561,119712.0439,0,0,221562.2,
TJTfFQJ99mnLF8jt2FvAY7SEF1oh8K56oc,TNEwo2tkb96n9GVyUji1kQNnoCfZpjKNCo,85.31,148.6991646,21.92083558,0,0,170.62,
TJSVRqzAqLAAqWPo468EoLGZqGx3vnkeDC,TL3k9YR3vjJHX3w1DGM8qTFdwexg9YBtJ6,887,794.1540395,979.8459609,0,0,1774,
TJSHTXmq5cUWha9qcYfwyZiYMyLGQtHGjG,TDNR4hTurGGTbRAS7Af1r3gTUgx1oQTk5C,0,0,0,0,0,0,
TJqZzQLjzJLkdiEg45snz9H5GVDE4q8Yyk,TK3FLNum25KFyAHULxuZc5MTb3X5tkS5WL,3428.9,1314.536582,5582.53658178,0,0,6857.8,
TJQtEvTWJRAfDjxUf7VUnwXbqi9zcyB48r,TEBXiUG69b6B1LbqmrKAVkSXUCGk6ue92F,100,10.17886549,189.8211347,0,0,200,
TJpS5acjgvTEcPstcYqcywZPYbW15RCyti,TLX8EFje6eybmrjQ7dNkG5GvDahTwhJEXm,82305.43,36584.12472,128026.7353,0,0,164610.86,
TJpoAQdsro9Jc6kBEza9ynqyHQqseurHEm,TEbVMz39zPe1Jsm1UwsjXHowNTVi357QqC,191.88,54.38087949,329.37912063,0,0,383.76,
TJoPTPyYJKYiDGGpNUd38Cf6VNhBeWCTDj,TCmZh4nNuvwybexBucGnbqCzLcfwa4YxB8,9547.506,12603.465,6491.546,0,0,19095.011,
TJnvmMhvANVgT7csbBUrQqnNFHide8nj6W,TS8qLqWUaKivJVZERu5LEc3FoFj1uXoEe3,1006.6,1947.2,66,0,0,2013.2,
TJn8zJrps5Qp88ht2DHdxRqjYRD7Q2o9Uu,TFKFEfCkME6EPNPburjsM2E9QkT43jCNyT,58,0,115.99999998,0,0,116,
TJMpDfT6f3b6jPEgfRgSwoQcHh3JrefJmo,TFYgRzEftcWWfX27EhvGFts4r4XF8EkrVg,2013.73,2314.364464,2151.69464231,0,0,4027.46,
TJMpDfT6f3b6jPEgfRgSwoQcHh3JrefJmo,TKumL27C4vz9cLvfaGTpYim7jZb8cSpFhw,2070,2040.786449,2517.01046161,0,0,4140,
TJMGdphNmibwgfmjChrfbFfgL6z3TSmAWt,TFLzYmut1QfB6n33XyiykTUA9uwKodyWPc,1597,667.4240238,2565.17214,0,0,3194,
TJKYSJT9gzh8DzoWUvoSPWwPNho14iA6J2,TAX512v92BEov9ApigBY9ocNmpFUJvwXgh,388,713.3020279,62.69797251,0,0,776,
TJi4MvgAdBEoS2mszerCmTwdm9yHikKkd6,TKRaYkjtznYkQph6ytxaqDXgQhevEkALLL,100,0,200.00000007,0,0,200,
TJhjH8bh9hAZJtXcoy8hVDQr3JgR1A3mxu,TXNFsoB2ES1ZN6DcfyZ4RPbUgh3sbbPkqZ,100,0,199.99999998,0,0,200,
TJhjH8bh9hAZJtXcoy8hVDQr3JgR1A3mxu,TGxQdxzGXEZ6hQiXpMLfBkqxqTzGks6U7a,6819,13479.51293,158.48707698,0,0,13638,
TJHdjfs7WLAMR8cxehYk1J7vG82gDMuNU6,THWTQ6ZcboDEyxgfBkKobjTCkZMdUpYows,140,68.88686859,211.11313142,0,0,280,
TJHdjfs7WLAMR8cxehYk1J7vG82gDMuNU6,TPAyQWaQyNmzT99oVsVYJkFzjCEwwy2Jm5,140,68.88686859,211.11313142,0,0,280,
TJHdjfs7WLAMR8cxehYk1J7vG82gDMuNU6,TTf6qS7aFBGq9eDr3mMHeB4Y8DBfmEtrzB,140,68.88686859,211.11313142,0,0,280,
TJHdjfs7WLAMR8cxehYk1J7vG82gDMuNU6,TVRy2bX4eYJbHoPfJkt2Cjp3ryodDw8uot,140,68.88686859,211.11313142,0,0,280,
TJHdjfs7WLAMR8cxehYk1J7vG82gDMuNU6,TC1U9itKba1GYv62W2fjfZdc4ytDeNm3cy,371,354.0965946,387.90340554,0,0,742,
TJHdjfs7WLAMR8cxehYk1J7vG82gDMuNU6,TTCsg1SjHyzFm71dQbVnrbtZuukGtQ5h7T,1699.5,1825.187812,1573.81218853,0,0,3399,
TJHdjfs7WLAMR8cxehYk1J7vG82gDMuNU6,TMyEnfGmLn3DhLehntnBUgPvV2tJvZNJ7Y,2785,786.3055654,4979.30584586,0,0,5570,
TJHdjfs7WLAMR8cxehYk1J7vG82gDMuNU6,TMDygpHupE3Qwx8HS6j6CMS2CwZy7FBMf1,2846,935.2569532,4932.74892484,0,0,5692,
TJGKTXvDWqwSgRxSxsQ7AfBudgXuZMPjGF,TPDiZzCr7VT3rJLiqZukhfgpf55XfM2APN,577.14,1095.867215,58.41278582,0,0,1154.28,
TJgBywuG5Ws65vfH5pHbpG4NQQovRwbh6G,TXz4HWSC1JmD6iF8CWr38cK3rAsj7uQx1K,128,80.77731648,175.2226835,0,0,256,
TJgBywuG5Ws65vfH5pHbpG4NQQovRwbh6G,TJ8V9bk6juQ4xr9fvueFwGyDfnK4xTSEGC,259.68,170.8949538,348.46504616,0,0,519.36,
TJfWu65PKovfrJvmgRozmGADEQJ1RS168v,TSMa2ghWB2r11PwKhfHap5iTBV9MQxxLk4,9775,4775.104479,14774.89552,0,0,19550,
TJDEs97XtAYWHDMxRWWfXKUbRFgVrpaey6,TYuo4jQARMQkccgagdZkSpDdzFPftf76EF,392,784,0,0,0,784,
TJdDUbpKdaVfda683jKMiULrQwftZBorcm,TQLfSUByMV6xi5iFkB8UE66dhADCdtq8zu,14609.77,29089.12309,130.4169198,0,0,29219.54,
TJdAr7MuEfJ6LWNztUawtCBW3n4hvnrEW4,TLdHy7itzM8Zvih18CeSBrXN6uWWVCCc8T,433.15,297.7459812,568.55401876,0,0,866.3,
TJdAr7MuEfJ6LWNztUawtCBW3n4hvnrEW4,TA4CVv7gJXDmXyCfWd4t8wPkz2kZVJjY8v,29598.52,58707.17857,489.86142552,0,0,59197.04,
TJBUkQKtbFWJAoGNCLnnqtLVYADfDK59tZ,TLiD4xMc7QiGQYeBfUw7UMS2yskQzbS7Qt,327,47.01384019,606.98615993,0,0,654,
TJBUkQKtbFWJAoGNCLnnqtLVYADfDK59tZ,TH8VrcUZiQFbUFxLZQDy7cogWffQBgc1zp,8461.6,251.1832073,16672.01679,0,0,16923.2,
TJBKoD4xMwetAPJfoSXqRLHAavfCYtaXsJ,TJV7938qbyCc5NVpxHfgt6SXL4bVmrFEJM,604.03,1182.236696,25.82330477,0,0,1208.06,
TJ9tUNuUf47CvUH8pVyYPaQNXQVM2fVvg6,TNjPoAB7kqMDapNfXxe2FtJKb45i2NZA6q,91.73,174.5766961,8.8833052,0,0,183.46,
TJ9tUNuUf47CvUH8pVyYPaQNXQVM2fVvg6,THEYakS5wkGdaQ2ouF4e2arbykXsYnVftd,110.1,61.63226823,158.56773176,0,0,220.2,
TJ9tUNuUf47CvUH8pVyYPaQNXQVM2fVvg6,TGzHCdEQZ3dgLZU5ptLtkPqDU7xaxabEBF,310.3,580.6,40,0,0,620.6,
TJ9tUNuUf47CvUH8pVyYPaQNXQVM2fVvg6,TRXS9T9YmAqgL7YeFd3fZpqprnSHnE319S,776.53,1509.794688,694.33035356,0,0,1553.06,
TJ9gqWYYyvHqWF5pFm1CNWsgCNeT2UWecJ,TVi8NQRQccATk3MsTTuVU7AruBeMM7Gs43,1673.2,526.4844699,2819.9155297,0,0,3346.4,
TJ9gqWYYyvHqWF5pFm1CNWsgCNeT2UWecJ,TEp7nYPNy4N5xvqr9ac2fUnB9WUHqhoBWy,2500,0,4999.99999988,0,0,5000,
TJ9FC5tZGLevoRXwWXk2de7ua8VFfJdnQ3,TCHdtaD8PvfUn6yk7vAMsREG6NEFb6RafH,479.16,268.28583,690.0341701,0,0,958.32,
TJ8Z1fE5SaBy4HaMnbsPmdQyifjEt1spvK,TDnPjqGDBwkN2ZW3pxjFYyrKg2njjYzh3C,280,322.1056253,268.10562557,0,0,560,
TJ8Z1fE5SaBy4HaMnbsPmdQyifjEt1spvK,THSJ19BeKo57T6soYYSwt6NdyvjdrbmVJM,428,236.473087,619.526913,0,0,856,
TJ8n3jYrEmLf8UPgMh2KUWbmwoFjQNs3N1,TSvqAE5qLwKFCQosfesuMb9aiUBFGUK9iE,2605.17,5158.440034,51.89996661,0,0,5210.34,
TJ3YKw6PeDHDzVdzifcWA75PxjaHrwSZxm,TCNZTjCWsFEnFTuaiUX9Jw9FK9PAHyK9Ab,1077.4,77.47957295,2077.32042665,0,0,2154.8,
TJ23BD1Z2os81Nwb1mWhoh7zfcMKKbxoBA,TMYfY15ufh3NgCWJ9e9Kdo3HKCq7KrMmFv,100,0,199.99999998,0,0,200,
TJ23BD1Z2os81Nwb1mWhoh7zfcMKKbxoBA,TNg7SBTUXYiEGQo59vHkMBafse3VjfWU2x,100,0,199.99999998,0,0,200,
TJ23BD1Z2os81Nwb1mWhoh7zfcMKKbxoBA,TQdQh2B7dttZ8vH4V2agBRcLeviGHEk6nL,100,0,199.99999998,0,0,200,
TJ23BD1Z2os81Nwb1mWhoh7zfcMKKbxoBA,TLsZz47aNrjw7epTsfsvNenwNTyARBox6k,1679.849493,1677.675089,1682.023898,0,0,3359.698986,
TJ1wtyHmooFRzCb9ekP8FjC8pM5SxrtPws,TUzM7XRtJ1BFqBDt1HdEDXJ1SWwFr3Pdd7,676.87,1298.891886,54.84811394,0,0,1353.74,
THZxRmw7WA94miDY3GE24Bta965Bk1gnqj,TDz8thzH4rFzypx4v5nUGGzVCmUkX7cd7i,150,20.03186354,279.96813648,0,0,300,
THZxRmw7WA94miDY3GE24Bta965Bk1gnqj,TPuAg6yFAMt2DEti6pHZXpweSU4jNpoDg9,161,20.28609148,301.71390857,0,0,322,
THZNWaBSfuXUctYEiPEaTPCLGSitAwDNHC,TNk9PAwxC3esLkHNkQfuRicLnWDJ8gShwn,211.1,199.4602092,222.7397911,0,0,422.2,
THzfeTPfi17Tf1UWan8QqrZXGzprUDp9rm,TDdRTQMtMjBMrDWQ6dafAEAnGEZTTgf7EP,314.87,516.0518587,716.05185953,0,0,629.74,
THYyJhFBycuNka5HdgkfbEHe1ybG96r2Ry,TYt9YpTqZMEv4Bqukq1WWwp8M1TrrAMDx1,208.13,68.19512979,348.06487046,0,0,416.26,
THyxeJp2cse1aQK5wGDyYfBvHX7tYhpkFS,TTZEBsCxQZZaMiM9BTvz4CDV96UmfdrMDa,2755.37,644.7273436,4866.01265638,0,0,5510.74,
THXVKrVPGjKJ3MzNfBEkdNftMxwYddGrZ9,TKqEHvph6RrWY3WU8eU4GmV5fzqshcFoEH,2284.55,2117.596287,2451.50371291,0,0,4569.1,
THvxZNTATB9BYzHRHMK8sBGACP2MVWF6jT,TQoxEdrpWcdmfxgFHzjpbMRCAC2QSJBCsX,50,0,100.00000002,0,0,100,
THVibZoPvTFQdWDVxe1PRLeSRBHZMdppSH,TL7LbFTu5Gx1f4imQXYqfJAKPSMLaQkuDh,364.78,694.7865599,328.78655986,0,0,729.56,
THTs8LFUCTi5GN37kaZs3KnMwe1Hfzhmu2,TNQzEDJZpLBvBDuipAeFDzWTWHNN9he9HP,136,241.6681771,30.33182328,0,0,272,
THTs8LFUCTi5GN37kaZs3KnMwe1Hfzhmu2,TSu4VwjxVBDNwMkgpzwzHTo85vEMFDyY8c,681,300.2160929,1061.78390688,0,0,1362,
THsXcU5867NLWmJKZdLfHCdSuuVR6ZGdRe,TGi7vzfvaT49bgKMXuL5vgAtT2isHNWVoR,388,711.3210102,64.67898999,0,0,776,
THsXcU5867NLWmJKZdLfHCdSuuVR6ZGdRe,TBHitbUuhowk9TTtWaG9uJg94tTVNfjk1S,732,628.3995774,835.60042261,0,0,1464,
THsXcU5867NLWmJKZdLfHCdSuuVR6ZGdRe,TUfK2aV4ZBhaL5ecJqXaBQ2oQsTbbJFDvD,1000,1149.635822,1563.99538056,0,0,2000,
THsXcU5867NLWmJKZdLfHCdSuuVR6ZGdRe,TMMGEYdJE72dfnJXAGHiBad14hTDJMNWGW,4117,3827.49316,4406.50684242,0,0,8234,
THSSfSTkWSWf8DUoH2XyPufNWiDdfg311g,TL78F7TrLSoEW7aniHK8LKw4fXNwgtRvJz,2036,543.4901858,3528.50981381,0,0,4072,
THRy3bhuPQvwaJHuGnCstjVM7NBAjW2mE1,TEyTetGi1wKVjkYBNM8kZQjCskWQDNPku5,673.8922,637.4102979,710.37410214,0,0,1347.7844,
THRy3bhuPQvwaJHuGnCstjVM7NBAjW2mE1,TUgPrL24nrWFwTWU1mC6rgdatW3vB8wgFh,765.3329,724.10877,806.55703001,0,0,1530.6658,
THRy3bhuPQvwaJHuGnCstjVM7NBAjW2mE1,TS7MYzR3bULZwupz99Y5WzNiXRnZYv8JzJ,1134.675,1108.458904,1160.89109584,0,0,2269.35,
THRy3bhuPQvwaJHuGnCstjVM7NBAjW2mE1,TXZz2iAjebU7bPxgZhjwKzPCBhRBQiuJyF,2315.078529,2282.013936,2348.143122,0,0,4630.157058,
THRy3bhuPQvwaJHuGnCstjVM7NBAjW2mE1,TYMxJdXvxoZ4VDkKvVoR6haysgDgvQwKY4,3687,3577.54365,3796.45635048,0,0,7374,
THQtmJB8FG7w5wkV9SkFzdeacfSmdfCXBi,TWC7XByWFY94ZqTAumgpMSxJKu32WCDbMu,146,61.91249949,230.08750051,0,0,292,
THPVyUL1xDeSbKG3AeyP6ZUhma5rFsCo1V,TGhsJnvL1sSHkTqUeAHVFZijRZxEYWPLCP,646.79,1238.375301,55.20470102,0,0,1293.58,
THPUQPgD2df9mkwE8YB38V2dtaEDP6oAEu,TWmpKQnhANdX98BQRfG4CD6suCiif7MChB,100,0,199.99999998,0,0,200,
THPUQPgD2df9mkwE8YB38V2dtaEDP6oAEu,TQuYnpzD9BZuDm4HtheRtUAaFt75ferhLm,646.9,607.8460015,685.95399851,0,0,1293.8,
THPUQPgD2df9mkwE8YB38V2dtaEDP6oAEu,TWVSthyhaYjVRBFX7MXc1GjSBZwJqmRvUu,673.9,620.9889124,726.81108761,0,0,1347.8,
THPUQPgD2df9mkwE8YB38V2dtaEDP6oAEu,TALfsTsRxS9778XjendkYtwX783fAwVcBh,736,639.7318536,832.26814654,0,0,1472,
THPUQPgD2df9mkwE8YB38V2dtaEDP6oAEu,TBLareGAQeNvBfW6wHqVXKe98M9kGg2SWy,1555,1128.941951,1981.05804974,0,0,3110,
THPUQPgD2df9mkwE8YB38V2dtaEDP6oAEu,TBEiJ5KGutKyKgfXuAEFhHsbsbk463ud9D,2258.58,4313.916906,203.24309588,0,0,4517.16,
THPUQPgD2df9mkwE8YB38V2dtaEDP6oAEu,TDTCgn8UhhHfSiPvf9Lbh5Gt5ZgQR8R7Mh,2480.81,2817.720339,2234.4345706,0,0,4961.62,
THPUQPgD2df9mkwE8YB38V2dtaEDP6oAEu,TWxnQC1aGJdQmAB6wNpK3neKJSZnKh9C2c,6613,8548.163831,6678.58136,0,0,13226,
THPLbhBa5AqszYNwAQ3RJa4DnXykGGRgRe,TTP76DSDfYLkdmus3gXn6m1riWjhaxvTZC,115,18.89369097,211.10630907,0,0,230,
THPFbE16788vDnPfdbJFKcAEiyLmhQcWiK,TKoVTVUSwWmgyuRp4tFaxYAkFRVNA3jUkA,1238,305.899014,2170.10098595,0,0,2476,
THp9ooJRmPGxbcYoitnHqdHVyeU9Mi1CDq,TDLYRHaMuV4G16d6tRNbwfhqs4K7ZDKwRT,7209,639.2045282,14055.20452636,0,0,14418,
THNUEWCe7gNfhkz24WbeERHUbEMrx4mBjR,TADrfspixxHtf61tM6fxjRc3TaSS9Xqwjb,86.97,62.8846109,111.0553891,0,0,173.94,
THNUEWCe7gNfhkz24WbeERHUbEMrx4mBjR,TRQ3fEFSaujv2cmmYfvrNGPhPkQgukSwAT,170,286.5223472,53.4776531,0,0,340,
THNUEWCe7gNfhkz24WbeERHUbEMrx4mBjR,TLW2ynzd1yECdGBfiagpEFhCzbnA1MBJsV,221,289.6104507,152.3895494,0,0,442,
THNUEWCe7gNfhkz24WbeERHUbEMrx4mBjR,T9zdSKei4buqFXg4gMLqAwbD46GmXpdwBH,350,644.0828062,55.91719539,0,0,700,
